DESCRIPCION,MONTO_CONTRATADO,lat,lon
"La necesidad de contratar los servicios para reparar pozo absorbente de la escuela Rebeca Johnson García Huidobro, de acuerdo a bases técnicas de propuesta.",1931818.0,-32.739223211883,-70.9359955787659
"La Municipalidad de Catemu requiere contratar los servicios de construcción de un salón de reuniones de 91,5m2, estructurada en albañilería de ladrillo reforzada.",50308097.0,-32.7425982964585,-70.9681177139282
"Se consulta la construcción de tabiquerías, forros y sistema eléctrico de la Biblioteca Municipal de Catemu, en el marco de la ejecución del proyecto Fondo Nacional de Fomento del Libro y la Lectura, folio Nº 447826, financiado por el C.N.C.A. resolución Exenta 102 del 19.01.2018, El Mágico mundo de la Biblioteca - Tabiquerías.",2696005.0,-32.7786671649936,-70.9632441401482
"Se consulta la reposición de 99 equipos de iluminación, 28 puertas y 214m2 de cubierta.",19957983.0,-32.720796756104,-70.9218577297325
"Se consulta el mejoramiento del sistema de alcantarillado particular, reposición de puertas y reposición canal y bajadas aguas lluvias galpón multicancha.",14369748.0,-32.7743390212425,-70.9341142346424
"La necesidad de contratar los servicios para ejecutar los trabajos relativos a instalación de piso laminado, guardapolvos y cubrejuntas en 4 oficinas de la Dirección de Desarrollo Comunitario, de acuerdo a bases de propuesta.",1022167.0,-32.7784897622546,-70.9620527459982
"La Municipalidad de Catemu requiere contratar la construcción de camarines y baños públicos de 114,57m2, estructurada en albañilería de ladrillo reforzada entre pilares, vigas y losa de hormigón armado. Incluye todas las instalaciones interiores, con conexión a redes públicas.",61613486.99999999,-32.6931120870003,-70.9281152486801
La necesidad de contratar la pavimentación de calles y pasajes de la Villa Los Rosales de la comuna de Catemu.,39827139.0,-32.7827473004421,-70.9544000677372
"Se consulta el pintado de muros exteriores, construcción de cámara desgrasadora, mejoramiento escala y traslado de patio cubierto.",20083678.0,-32.7786050760335,-70.9638520549225
"Se contempla la reposición de 827,64m2 de cubierta de zinc y 126,27m2 de ventanas del tipo termopanel del Liceo Polivalente F. Silva C.",35924370.0,-32.7748520914649,-70.964336673414
"Se consulta la construcción de 96,17m2 de dependencias municipales en albañilería reforzada y losa superior consistente en oficinas, servicios higiénicos y cocina, con instalaciones de agua potable, alcantarillado y electricidad con conexiones a redes existentes. Se consulta la construcción de 96,17m2 de dependencias municipales en albañilería reforzada y losa superior consistente en oficinas, servicios higiénicos y cocina, con instalaciones de agua potable, alcantarillado y electricidad con conexiones a redes existentes.",58362060.0,-32.7784834972731,-70.9627092744626
"Se consulta la construcción de una multicancha de 525m2 con pavimento de hormigón fratasado, con reja metálica de protección. Además se consulta el suministro y colocación de 8 luminarias solares y 6 escaños metálicos.",39915966.0,-32.782197768545,-70.9547488091575
"SE CONSULTA LA HABILITACION DE DEPENDENCIAS CONSISTENTES EN 11 MODULOS DE OFICINA Y 2 MODULOS DE SSHH DEL TIPO CONTENEDORES PREFABRICADOS DE 20 PIES CADA UNO, HABILITADOS COMO OFICINAS Y AIRE ACONDIONADO. SE CONSIDERA ADEMAS RAMPAS DE ACCESIBILIDAD UNIVERSAL Y BAÑO MINUSVALIDOS EN SSHH.",50252101.0,-32.7784973774744,-70.9627934039704
La necesidad de contratar la normalización eléctrica y conservación de pavimento multicancha de la Escuela Los Cerrillos de la comuna de Catemu,39915966.0,-32.6988701461542,-70.9306999491393
La necesidad de contratar el mejoramiento de cubiertas y cielos del Liceo Bicentenario Polivalente Fernando Silva Castellón.,23949580.0,-32.7750934872622,-70.9644356291479
"La necesidad de contratar el mejoramiento integral de su infraestructura, incorporando las adecuaciones de equipamiento, confortabilidad y acondicionamiento técnico necesarios para la implementación de las propuestas de innovación para su ingreso como Liceo Bicentenario.",104906645.0,-32.7750555025663,-70.9643599350639
"La Municipalidad de Catemu requiere contratar la conservación de 2 pabellones de salas de clases con una superficie de 509,95m2 de la Escuela Básica de San José de la Comuna de Catemu, financiado con recursos de la Dirección de Educación Pública.",159387422.0,-32.7873618077952,-70.9124882325771
"La Municipalidad de Catemu requiere contratar las obras de habilitación y reparación del Cecosf Los Cerrillos, a través de instalación de artefactos, ventana, revistimiento de pisos, quincallería, pintura de recintos e instalación eléctrica. ",1320500.0,-32.6938341369566,-70.9289337516072
"La necesidad de contratar el mejoramiento integral de su infraestructura, incorporando las adecuaciones de equipamiento, confortabilidad y acondicionamiento técnico necesarios para la implementación de las propuestas de innovación para su ingreso como Liceo Bicentenario.",104906645.0,-32.7750204795181,-70.9642742766514
"La necesidad de contratar el mejoramiento de cubiertas, pinturas, equipos de iluminación y reposición de pasillos techados del Jardín Infantil VTF los Enanitos.",27941176.0,-32.7504808786171,-70.9557465353758
"La Municipalidad de Catemu requiere contratar el proyecto FNDR FRIL mejoramiento del recinto deportivo de 7.810m2, mejoramiento cierre olímpico, mejoramiento de cancha, mejoramiento de graderías existentes, construir vías para ingreso a graderías de personas con capacidades diferentes y mejoramiento del cierre perimetral del recinto.",27978247.0,-32.7906040203011,-70.9120105629332
"La necesidad de licitar el servicio, es proveer de un patio adecuado que cuente con las condiciones de proteger de las diferentes condiciones climáticas ya sean sol o lluvias durante el desarrollo de las diferentes actividades pedagógicas con los párvulos implementando metodologías de la libertad del movimiento.",1188239.0,-32.6990207922818,-70.9306732331514
"El Servicio de Salud Aconcagua requiere Contratar Servicios de Obras Civiles para Proyecto Conservación Infraestructura APS CESFAM Dr. Eduardo Raggio Lanata, Comuna de Catemu, según Memorándum N°672020, del Jefe de Recursos Físicos, Según Resolución Exenta N° 981 de fecha06.05.2020.",68516758.0,-32.7782841888599,-70.962000502174
"La Municipalidad de Catemu requiere contratar la construcción de una sede social de 138,38m2, estructurada en albañilería de ladrillo reforzada entre pilares, vigas y losa de hormigón armado, más 15,14m2 de pasillo de acceso cubierto, total de 153,52m2. además, se incluye el cierro perimetral y todas las instalaciones interiores, con conexiones a redes públicas.",82813719.0,-32.7483771990386,-70.9616053755538
"La Municipalidad de Catemu requiere contratar la construcción de una sede social de 78m2, más 12m2 (1/2 superficie) de pasillo cubierto, total 90m2, estructurada en albañilería de ladrillo reforzada entre pilares, vigas y losa de hormigón armado. además, se incluye el cierro lateral, trasero y todas las instalaciones interiores, con conexión a redes existentes, proyecto FRIL 2020, código bip Nº 40031929-0.",57149599.99999999,-32.7778592659657,-70.9693662822247
"La necesidad de adquirir 1 vivienda de emergencia de 18m2., y 1 vivienda de emergencia de 9m2., de acuerdo a Bases Administrativas de Licitación.",2420000.0,-32.7786519792718,-70.9618160186902
"Se consulta la reposición de artefactos sanitarios, cañería de agua potable, equipos eléctricos, canalas y bajadas de aguas lluvias y pintura interior y exterior del recinto.",3173778.0,-32.7781080220882,-70.9633183375993
Se consulta el suministro e instalación de 53 equipos de alta eficiencia led 2 x 18w sobrepuestos y el suministro e instalación de 33 tubos flourescentes led de 18w.,1500600.0,-32.7787631824343,-70.9628447433758
La Municipalidad de Catemu requiere contratar las obras de conservación de Sala Cuna y Jardín Infantil Tañi Ruka Los Cerrillos de la comuna de Catemu.,60537763.0,-32.6991957554443,-70.9303371470618
La Municipalidad de Catemu requiere contratar las obras de conservación de Sala Cuna y Jardín Infantil Villa El Sol de la comuna de Catemu,90607314.0,-32.7737116928085,-70.9645366259
"La Municipalidad de Catemu requiere contratar el mejoramiento de la estación SAMU existente de 29,40m2, construcción de una sala de cambio de 12,10m2, y 23,23m2 techo cubierto de estacionamiento ambulancia. total 64,73m2.",9905392.0,-32.7823311570948,-70.9598241805983
Se consulta la ejecución del proyecto correspondiente al Fondo Nacional de Seguridad Pública año 2020.,33588503.0,-32.7480738792569,-70.9616583580289
"La Municipalidad de Catemu requiere contratar la instalación de sistemas de extracción de humos metálicos, instalación de nuevas cabinas para ensayo de soldadura y conexión eléctrica, mesas de trabajo e instalación de policarbonato en ventanas superiores en el Liceo Bicentenario Fernando Silva Castellón de la comuna de Catemu.",9318600.0,-32.7748943810752,-70.964133059539
"Construcción que considera 2 salas cunas con capacidad para 20 lactantes cada una, y 4 salas de nivel medio con capacidad para 32 párvulos cada una. ",566975500.0,-32.8388,-70.9532
"PROCEDER A CONTRATAR EMPRESA PARA LA EJECUCION DE LAS OBRAS DEL PROYECTO CONSTRUCCION RED DE ALCANTARILLADO, SECTOR LAS VEGAS, LLAY-LLAY. CODIGO BIP Nº 30094462-0.",1701979158.0,-32.8374183318166,-70.9878265857697
"PROCEDER A CONTRATAR EMPRESA PARA LA EJECUCION DE LAS OBRAS DEL PROYECTO DE MEJORAMIENTO SISTEMA PARTICULAR ALCANTARILLADO, POBLACION SOR TERESA LAS VEGAS, LLAY-LLAY, CODIGO 5703150706",16006947.999999998,-32.8400054567003,-71.0000842809677
"PROCEDER A CONTRATAR EMPRESA PARA LA EJECUCION DE LAS OBRAS DEL PROYECTO CONSTRUCCION RED DE ALCANTARILLADO, SECTOR LOS LOROS, LLAY-LLAY, CODIGO BIP N 30103829-0",1758641136.0,-32.8454949597574,-70.9401100873947
"PROCEDER A CONTRATAR EMPRESA, PARA LA EJECUCION DEL PROYECTO AMPLIACION EDIFICIO CONSISTORIAL, BLOQUE ORIENTE, PRIMER NIVEL. ELLO DE ACUERDO A PLANOS Y ESPECIFICACIONES TECNICAS.",50280698.0,-32.8414747658334,-70.9532153606415
"PROCEDER A LA CONTRATACON DE EMPRESA PARA LA EJECUCION OBRAS DEL PROYECTO DE AMPLIACION BIBLIOTECAMUNICIPAL Nº 87, SALVADOR GONZALEZ. ELLO DE ACUERDO A PLANOS Y EE.TT.",49887317.0,-32.8412674414786,-70.9508013725281
"CONTAR CON EMPRESA PARA LA EJECUCION DE LAS OBRAS DE MEJORAMIENTO DEL RECINTO LICEO POLITECNICO,CONSISTENTE EN LOS BAÑOS Y CAMARINES ALUMNOS Y EL COMEDOR DEL ESTABLECIMIENTO, MAS MEJORAMIENTO INSTALACIÓN ELÉCTRICA.",70924903.0,-32.8429891203475,-70.9556078910828
"PROCEDER A CONTRATAR EMPRESA PARA LAS OBRAS DE MEJORAMIENTO DEL ESTABLECIMIENTO EDUCACIONAL, ESCUELA JORGE PRIETO RBD 1.346. TODO ELLO DE CONFORMIDAD A PLANOS, EE.TT Y DEMAS DOCUMENTOS QUE SON PARTE INTEGRANTE DE LA PRESENTE LICITACION.",37632636.0,-32.8519327497393,-70.9136286377907
"PROCEDER A CONTRATAR EMPRESA PARA LA EJECUCION DE LAS OBRAS DE MEJORAMIENTO DE LA ESCUELA BASICA NACIONES UNIDAS, RBD 1.338. TODO ELLO DE CONFORMIDAD A PLANOS, EE.TT Y DEMAS DOCUMENTOS QUE SON PARTE INTEGRANTE DE LA PRESENTE LICITACION.",67857143.0,-32.8421463131365,-70.9431838989258
"CONTRATAR EMPRESA PARA QUE PROCEDA AL TERMINO DE LAS OBRAS DEL PROYECTO REPOSICION GIMNASIO MUNICIPAL, LLAY-LLAY, CODIGO BIP N 30036377-0. OBRA QUE FUE EJECUTADA EL AÑO 2011 Y POR PROBLEMAS ADMINISTRATIVOS NO SE DIO TERMINO A LAS FAENAS QUEDANDO LA CONSTRUCCIÓN A MEDIO TERMINAR Y CON PROBLEMAS DE EJECUCIÓN EN SUS TERMINACIONES.",360119250.0,-32.8452936838207,-70.9457242730423
PROCEDER A CONTRATAR EMPRESA PARA LA EJECUCIÓN DE LAS OBRAS DE VEREDAS PEATONALES Y MURO CONTENCIÓN VILLA ALTOS DE LLAY-LLAY. ELLO DE ACUERDO A EE.TT Y PLANOS DEL PROYECTO.,36012975.0,-32.8334383391957,-70.9550687670708
"Proceder a contratar empresa, para la ejecución de las obras de Reposición Sede Comunitaria JJ.VV Población Juan Cortes, Llay-Llay, la cual deberá ejecutarse de acuerdo a EE.TT y Planos del proyecto. Se contemplan las obras civiles y su equipamiento.",145374993.0,-32.8418353287754,-70.9738683700562
"PROCEDER A CONTRATAR EMPRESA PARA LAS OBRAS DE MEJORAMIENTO DEL ESTABLECIMIENTO EDUCACIONAL, ESCUELA BASICA EL PORVENIR RBD 1.341. TODO ELLO DE CONFORMIDAD A PLANOS, EE.TT Y DEMAS DOCUMENTOS QUE SON PARTE INTEGRANTE DE LA PRESENTE LICITACION.",33774605.0,-32.8638809692223,-70.9515443444252
PROCEDER A CONTRATAR EMPRESA PARA LA EJECUCIÓN DE LAS OBRAS DE CANCHA DE FUTBOLITO PASTO SINTÉTICO RECINTO ESTADIO MUNICIPAL DE LLAY-LLAY. ELLO DE ACUERDO A EE.TT Y PLANOS DEL PROYECTO.,50409464.0,-32.8480119952037,-70.9449407458305
"Proceder a contratar empresa idónea, para la ejecución del proyecto CONSTRUCCIÓN RED DE COLECTORES AGUAS SERVIDAS, POBLACIÓN PABLO NERUDA”, COMUNA DE LLAY-LLAY.",156639273.0,-32.8699727474698,-70.957624912262
"PROCEDER A CONTRATAR EMPRESA CON EXPERIENCIA PARA LA CONSTRUCCIÓN DE LA RED DE ALCANTARILLADO, SECTOR LAS PALMAS, COMUNA DE LLAY-LLAY. TODO ELLO DE ACUERDO A PROYECTO.",1620510970.0,-32.8486496929392,-70.978524684906
"Contratar empresa idonea para la ejecución del Proyecto: CONSTRUCCION GAVIONES RIBERA ESTERO, SECTOR MORANDE”, LLAY-LLAY”, CODIGO BIP Nº 30465086-0",27710647.0,-32.8385811951867,-70.9718835353851
"Contratar empresa idónea a fin que proceda a la Construcción de Planta de Tratamiento de Aguas Servidas, para la Población Pablo Neruda comuna de Llay-Llay, ello de acuerdo a proyecto aprobado por Servicio salud.",187337273.0,-32.8689837631107,-70.9570401906967
"Contar con Empresa idónea para ejecución obras del proyecto Construcción Baños Sede JJ.VV Población Nueva Esperanza, comuna de Llay-Llay",14479829.0,-32.8413846248691,-70.9521532058716
"Contar con empresa idónea para ejecutar el proyecto de Construcción Baños y Cocina, Club Deportivo Estrella Prat, comuna de Llay-Llay.",16549931.0,-32.8391490996687,-70.9753918647766
"Contratar empresa Idónea para los trabajos de: DESARME, LIMPIEZA Y TRASLADO DE ESCOMBROS Y CONSTRUCCIÓN CERCO PERIMETRAL DEL CAMPAMENTO ESCORIAL, COMUNA DE LLAY-LLAY",22089554.0,-32.842493352369,-70.9475290775299
"Pintar dependencias escuela, mano de obra y pintura incluida.",301070.0,-32.8404922243831,-70.9625387191772
"Pintar dependencias escuela, mano de obra y pintura incluida.",22443.0,-32.8400189780609,-70.9629786014557
"Pintar dependencias escuela, mano de obra y pintura incluida.",18611.0,-32.8400234851806,-70.9630563855171
Proceder a contratar empresa idónea para la ejecución de las obras proyecto Conservación Escuela Herminia Ortega de Croxato,177351254.0,-32.8384054144917,-70.9489399194717
"Contratar empresa idónea a fin que proceda a la ejecución de las obras de conservación de la Escuela Agustín Edwards, Llay-Llay, de acuerdo a lo señalado en planos y especificaciones técnicas del proyecto.",180316849.0,-32.8387704970843,-70.9498357772827
"CONTRATAR EMPRESA IDÓNEA PARA LA EJECUCIÓN DEL PROYECTO DE CONSTRUCCIÓN SEDE ADULTO MAYOR DE LA POBLACIÓN PEDRO AGUIRRE CERDA, COMUNA DE LLAY LLAY",32782122.0,-32.8407536355556,-70.9643813967705
"Contratar empresa idónea para proceder al Mejoramiento de red pública de alcantarillado y planta elevadora de aguas servidas calle San Jesús, comuna de Llay-Llay",167047054.00000003,-32.8452966584971,-70.9548676013947
"Contratar empresa idónea para la ejecución del proyecto Construcción Camarines Club deportivo Las Peñas, comuna de Llay-Llay. Todo ello de acuerdo a especificaciones técnicas y planos.",14892120.0,-32.8695041640005,-70.9214043617249
Contratar empresa idónea para la ejecución de las obras del proyecto Ampliación y mejoramiento Sede comunitaria Población 21 de Mayo. Ello de acuerdo a especificaciones técnicas y planos del proyecto.,26982209.0,-32.8393113574248,-70.9725594520569
"Contratación de Diseño de Especialidades y Ejecución de obras para la “CONSTRUCCION SALA CUNA Y NIVEL MEDIO LAS VEGAS, COMUNA LLAY LLAY”",484239861.0,-32.8402127840026,-70.9998697042465
Contratar empresa idónea para la ejecución de las obras del proyecto de Reposición Sede Comunitaria Sor Teresa Las Vegas. Ello de acuerdo a especificaciones técnicas y planos del proyecto.,32524293.000000004,-32.8407446213901,-70.9989577531815
Contratar empresa para la ejecución de las obras del proyecto Construcción y reposición veredas Villa Inducorn comuna de LLay-Llay. Ello de acuerdo a especificaciones técnicas y planos del proyecto.,32744697.0,-32.8363816578306,-70.9518796205521
"Contratar empresa idónea para la ejecución del proyecto Construcción Oficina OIRS y servicios Higiénicos de la I.Municipalidad de LLay-Llay. Ello de acuerdo a planos y especificaciones técnicas, que se ingresan a carpeta digital.",20997367.0,-32.8416409011968,-70.9541078900374
"Contratar empresa idónea para la ejecución de las obras del proyecto Conservación alumbrado Medialuna Las Palmas, del sector rural de Las Palmas comuna de Llay-Llay. Ello de acuerdo a indicado en las Especificaciones técnicas del proyecto.",5658650.0,-32.8523208612261,-70.991781723626
Proceder a contratar empresa idónea a fin que ejecuta las obras de Reposición de la Sede Social de la Junta de Vecinos de la Población Las Palmas comuna de LLay-Llay. Ello de acuerdo a Especificaciones Técnicas y Planos del proyecto.,29832921.0,-32.8389524780631,-70.9723423125241
